"RDA1","RDA2"
-0.120239692784389,0.115940835365942
-0.112294460567339,0.134396431141574
-0.113669952857743,-0.244102772751343
0.000955686132486225,-0.0398595990154806
-0.162863453763338,0.0556753599600766
-0.137291373757279,0.10079424711691
-0.108205836568168,-0.0196535769179077
-0.138280346863157,-0.00556644560506754
-0.119618570454572,-0.00101075324564743
-0.12821073401028,0.225067562999633
-0.0952829561903321,0.0618520851954449
-0.145647063077398,0.161100302532144
-0.0987867904612026,0.306987824334495
-0.0857453344509276,-0.218085265004051
-0.00391488645712162,-0.128280913689788
0.010669031970651,-0.102380326717421
-0.136855437593493,-0.137287151058986
-0.153686263576538,-0.0897734052921879
-0.156451073869149,0.0392446718737982
-0.0813190958352602,0.0470474362758394
-0.0162070600308642,0.145334597763436
-0.0645824188733593,0.0842998174735228
-0.0320193910917072,0.0997687999866119
-0.0133430827595861,0.143214988696583
-0.102676816772268,0.100071443120093
-0.114732474906967,0.0861679631368808
-0.147060952045531,0.00919295022568612
-0.127529464862111,0.177998885456342
-0.0683344965738512,0.262760783337561
-0.116610414007841,0.270946073150333
-0.114885546799289,0.250759542464732
-0.0399290661726331,-0.261705152541554
-0.0142298956929699,-0.215358671152587
-0.105134205370595,0.207084604625123
-0.103605360928138,0.304712237132128
-0.0733190253247174,-0.300805852349964
-0.107323057269811,-0.125340263645637
-0.122845251214655,0.00748081930867903
-0.133793777470198,0.00746942454507002
-0.148716956290151,0.0471737964115411
-0.0867853916326905,0.025845757784976
-0.0266914058006326,0.0876361090839063
-0.076095816232574,0.0509393230544734
-0.154911840935119,0.013171701259857
-0.160512425708934,0.164213466169823
-0.118088908637902,-0.145519369291321
-0.136664479180022,0.279231042468765
-0.0860876574878919,0.142791682006969
-0.160522805025498,-0.0204438504251533
-0.14787110382736,0.0259707197605061
-0.140346493928254,-0.0211851764764014
-0.151281190988639,-0.0512708413768086
-0.134126673422923,-0.0568106544576225
-0.108485397636434,0.107252334387373
-0.119103659870495,0.0793344065626115
-0.161451197159148,-0.0105081755561861
-0.0521821022077517,-0.11994522273843
-0.00161604737309345,-0.173366937242102
-0.120650144954936,-0.134984813957637
-0.061025683228915,-0.253853974124753
-0.0501429619326555,-0.0982345681675903
-0.0675986243924557,0.0185126161273864
-0.150998136414257,-0.0484688020233552
0.0484411782337714,-0.17531513913285
-0.136843436570889,-0.0120839877142993
-0.105622945597197,-0.0571227401360654
-0.0889428090521022,0.273288305460319
-0.156422274475947,0.166841578343874
-0.0277150403622481,-0.131369313504348
-0.0864849418031125,-0.213461961304917
-0.141513657769098,-0.0593298917894509
-0.0320554069744357,-0.247623315198994
-0.00792707934892868,-0.163540060371302
-0.148115139504579,0.0572376365933644
-0.157528243238092,0.0366505480469677
-0.123851117934244,-0.106564077218724
-0.102874857994802,0.201427047107001
-0.0791273731602838,-0.00471513534444808
-0.103862062821099,-0.0392486651048719
-0.166207812721952,0.0520069082779927
-0.151861916092724,0.0613475450638553
-0.166268318545121,0.0117143495208198
-0.142164314967145,0.108543333038602
-0.0908930478955192,-0.177987756510689
-0.119509735022226,0.280993990721011
-0.152936073115432,-0.0658039867369267
-0.155335816812801,0.0148592022111465
-0.14800054670261,0.0414415272432591
-0.157543229576433,-0.0619220390016628
-0.124954468682338,-0.000370413685877895
-0.0378133212437315,0.13019944389929
-0.145209637435838,0.024404128970035
-0.138881684406843,0.0273662504065504
-0.147115185946074,0.0287692929214288
-0.133246358057334,-0.00932405915551787
-0.0920546864242857,0.0459749940218664
-0.143923071041965,-0.0703736482820931
-0.128257769846425,0.0600597090062793
-0.141318932575392,0.23978836315131
-0.165645019679313,0.0126327530267102
-0.167477689118516,0.0899734283696354
-0.158249290029446,0.0447918539438271
-0.159621140472133,0.0968655778005947
-0.146074659882525,0.0682356102118921
-0.130788310157448,0.0466061575767338
-0.149322344869024,0.0127798542997276
-0.159385386124718,0.000875333938111282
-0.137404540660679,0.00463795171562592
-0.138829261809401,-0.0182582345248067
-0.108628915103548,0.171210496360731
-0.0336219455160981,0.0668782612591814
-0.127226324736965,-0.161930322408452
-0.0380031837639505,0.0906436198449638
-0.0784469314629553,-0.293561387807601
-0.0163636957122082,-0.307361749357241
0.0351256287638626,-0.172246913267796
-0.11034947636528,-0.152332037833784
-0.0815069440845752,-0.174004890604259
-0.0472595116904582,-0.206677329313347
-0.0237972168015339,0.168784395130455
-0.119204018653375,0.137404828192413
-0.0801498984681197,0.141531720057913
-0.0995953916247352,-0.261882026331707
-0.158299132809695,0.00760734951609733
-0.0635457691319572,-0.145531838127494
-0.118793677268703,-0.046855852455044
-0.0118739307497342,0.0448464797694218
-0.158288738882413,-0.078184544093361
-0.053263516307172,-0.00562549013827371
-0.0567556598469545,-0.0953779312622391
-0.044440356096559,0.163924814428878
-0.0461793032415247,0.197909135731859
-0.124754910705867,-0.00115260281802339
-0.152118436191775,-0.0763685211521505
-0.0870779686092093,0.0950309408926459
-0.109395193338284,0.320053932080501
-0.109925233468007,0.0707660751833621
-0.136459038638931,0.0302567950938244
-0.119836046934253,0.00426361663349162
-0.100417837911669,-0.00185116666773557
-0.14311393403298,0.0368015654057771
-0.129630472560398,-0.0524910977187163
-0.0610870533809398,0.0457433088906033
-0.0153309993785162,0.186013769203299
-0.08106605393118,0.0701794818430023
-0.0294317043620713,0.151073488737835
0.0374273206280812,-0.0240172005933976
-0.0827595124057585,0.149307647486132
-0.0445532918366897,-0.190362303065091
0.0173591256090049,-0.102990140924789
-0.00681666809948225,-0.288006707482096
-0.0812140268511809,0.358504347643334
-0.157464277187462,0.0149587658618496
-0.103572295249766,-0.00192719237017447
-0.164911956329952,0.00391674036768438
-0.142027086313126,0.0617594375193929
-0.138467490056829,0.095837733504857
-0.133545471521886,0.111615148986344
-0.130783834133712,0.293053819460195
-0.160286218172044,0.0850470909055976
-0.103967473133057,0.351432131173068
-0.11043738788245,0.0193610596745788
-0.127796465871163,0.254764665611812
-0.103030200071286,-0.0276420574925192
-0.162471356612485,-0.010280860908086
-0.0719460399296102,-0.27996529116458
-0.0945650348498874,-0.280010585591521
-0.141956058002708,0.0144836306289872
-0.0817998588618575,-0.195623538323694
-0.134792133360681,0.122285023442096
-0.149701983438619,-0.0872149414854243
-0.143912436433926,-0.0577723360077264
-0.146780003953713,-0.0645901771145788
-0.140985803118382,0.109580710002886
-0.0544217578116531,0.219208635337906
-0.125203261408422,0.190368246820214
-0.0948130215413206,0.326180080784171
-0.130424483873187,0.019231982523568
-0.144062301658476,0.195790721872265
-0.094549986883789,-0.2669156205816
-0.0052655359047205,-0.180746508780445
-0.0766356157210135,-0.218179133141225
0.00387873447337551,0.0380062153285137
-0.126811603345688,0.0143302842334745
-0.130671918998262,0.0946369429835755
0.0115407592650095,0.138489728816943
-0.0105461546218237,0.151574520114051
-0.0849090191451285,-0.13614261829132
0.0129213431451887,0.208687278174108
-0.00371796662019064,0.164604836470664
0.012993630717537,0.222156138637978
-0.144122392499869,0.0881489275191954
-0.136918005372583,-0.0113122223467176
-0.145084390978118,0.229503969414615
-0.0422493304783224,-0.122518846182635
-0.146967930003184,0.123252683671847
-0.0403534423917901,-0.277718628888967
-0.0222758692035317,-0.27153089779454
-0.16542964754873,0.111133678640073
0.0326859665361065,-0.112854396314448
-0.0573633256667829,-0.266382423816581
-0.0479192130505066,-0.301117319674996
-0.0459784999408731,-0.258330735052184
0.0228740270201203,-0.274856857004626
-0.0619138801846984,-0.29023179217894
-0.129644157253566,-0.0447527989235534
-0.168218743762644,0.0271307891735972
-0.0561828078538971,0.105597434803901
-0.0492133366583474,0.104961170178115
-0.0216326114350751,0.140290185417216
-0.0284282362915245,0.136042157197012
-0.0649152188290728,0.107723033724881
0.00684761817257924,0.125945592479021
-0.0532234853351014,-0.107200689822148
-0.136047889041056,6.03199969285816e-05
-0.118782492809914,-0.207894504441878
-0.041436946251183,-0.295705363748569
-0.14256626589505,-0.0760992914195144
-0.0512912376022476,-0.293771913068986
-0.0596913682813449,-0.300484046782841
-0.104777204782669,-0.178557132723787
-0.0769222257830983,-0.0756719643766607
-0.151701307994631,0.0379311857039405
-0.125269833421847,0.109328800462501
-0.139190110672772,-0.0199542284503202
-0.126230025062255,-0.0589504761636941
-0.135158736601038,-0.0666700987380663
-0.139588739513758,-0.0474540031592464
-0.06795565233945,0.108007029792207
-0.156025167495933,-0.00688718249194397
-0.134306702447249,0.00569234766672742
-0.0998914139296015,0.172661378696667
-0.144710704296893,0.21674445761713
-0.132774507621649,0.273989379336731
-0.162764424804864,-0.0622933512134609
-0.15422923359135,0.166201077956237
-0.121934909896266,-0.0741382295309243
-0.170326651404592,-0.00510527635047199
-0.151842235596659,0.0195659501591313
-0.163685514398027,-0.00988733916268201
-0.147319880423105,0.107701766593122
-0.157954844458781,0.037985494781288
-0.00516798936663593,-0.233163172732878
-0.00858166410452878,-0.277486335543447
-0.130447846536696,-0.0431160927301929
0.00238209274824883,0.0353672936746083
-0.126022537214744,-0.0804797695846487
-0.0415466619688364,-0.265839033321831
-0.15526265045366,-0.00768381690691017
-0.0573017586713158,-0.147807961081597
-0.154720382322286,0.0363879053240339
-0.138380097056975,0.167605645774086
-0.162139856761777,-0.0307349599165064
-0.0199141995329584,-0.0878860562358175
-0.107410429792117,0.0521343838223148
-0.0960270514551883,0.188261564855201
-0.035284326940314,-0.0439516767119398
-0.114984033729748,-0.211651212906232
-0.129158793755964,0.00327197753688652
-0.0578654223784077,-0.0887339069272664
0.0579742848847924,-0.0569030456612262
-0.110239624867872,-0.102827183015052
0.0321469862010549,0.0713666182295651
-0.076373779985033,-0.244299040592254
0.0786507454457809,-0.0116123093195185
0.0579754547716123,0.00823037498097808
-0.159289219598379,0.0937872642991479
-0.142831282801132,0.21521853736625
-0.165403628151789,0.129227594550184
-0.151737958956869,-0.0738723112138738
-0.0982747858071148,0.273893650464544
-0.160164617168296,-0.0284180578454595
-0.16002608576298,-0.00582819535801105
-0.0110511114536811,0.201826103281164
-0.106131522436227,0.0631607483861973
-0.11512626192452,0.0644543544742989
-0.11575002249828,0.123513695576835
-0.0652599713313682,-0.186167041450641
-0.162936710903999,-0.0348744159874169
-0.131622569309222,-0.0730610409967772
-0.159003954826478,-0.000952963316388001
-0.131737181201604,0.0857540163996424
-0.102136388805696,0.107630465769207
-0.124570784297508,-0.0398797711539746
-0.104801020551544,0.0271536938547474
-0.132520087800384,0.198884458300837
-0.134784306432453,0.14971549681023
-0.111452665621744,-0.216810703096192
-0.151994014959762,-0.00220396458387184
-0.152678603369768,0.0818515031463145
-0.132857098602537,0.24275329854319
-0.0401143126279414,-0.209665820644431
-0.0935770685915521,-0.217206930028359
-0.0572577765805461,-0.286095351141688
-0.124462615194603,-0.156362601216836
0.0233332792161281,-0.283852560948389
0.0464846111766173,-0.145417000597815
0.015721725791418,-0.16585899956114
0.050833272550074,0.0556483445991202
-0.110861571734415,-0.102861413985019
0.0379213306899854,-0.206026130040697
0.00770779696267793,-0.145315446053362
-0.118215448347371,0.274281061354683
-0.111896189575367,-0.0151581481183798
0.084983768012121,-0.0814622855211246
-0.0254164204525159,-0.168121946063625
0.0848077164138048,-0.0433473547332049
-0.149918637954883,-0.00578304531975551
-0.116989411564812,0.0500691251324441
-0.111534489796621,-0.237461682367707
-0.0959086309936387,0.100751261862897
-0.119222437426158,-0.140420740165623
-0.126186571035023,0.147720151732102
-0.0534769447469268,0.25918621295973
-0.149379242055865,0.0181777452363338
-0.13073872193482,0.00746975886234226
-0.149930338680374,0.0673700434260101
-0.139860478478884,0.14935785915286
-0.0835707941284378,-0.149749530411099
-0.0751375112166582,-0.0977483470567261
-0.157005381364676,-0.0284366036750137
0.0493212197449046,-0.0978868567372128
-0.0231322038760082,-0.158141935606157
-0.14006966087581,-0.164450389601749
0.0235801578433774,0.0449332634719089
-0.159129548276517,-0.0815060642956895
-0.0773431877043968,0.223774329960002
-0.117918831299782,-0.0610081016530964
0.0381345814546686,-0.0350556847358623
0.0802910799452807,-0.0127329091556528
-0.135977171070947,-0.0420902468506784
-0.00827669787337697,0.180273319889368
-0.0797136322417351,0.0120038158043019
-0.151615516715016,-0.0281327671558079
-0.153835278875918,-0.0686812884072216
-0.150063129061164,-0.056141923914091
-0.0278465369381377,0.182472272203794
-0.151352312269568,-0.0666193354691218
-0.090182859375646,0.197145726881116
-0.14826221561445,0.0712496450636191
0.0489042693344397,-0.0555392393490577
-0.121815751496943,-0.102954394003762
-0.0251170187752821,0.173450666837418
-0.122142536355138,0.0819527896890393
-0.0114632543381833,0.0366029046111422
-0.156835584119519,-0.0508074003353348
-0.156423029577228,-0.011270750336504
-0.137040949363993,-0.00335334299373061
-0.118143448374761,0.0169132672914661
-0.014270803485671,0.0241677863474396
-0.155704945304257,0.116688108440113
-0.102620128349024,-0.0508339114321775
-0.0912813612275871,-0.258760067767325
-0.0422260827179019,-0.162817490028741
-0.0776425920026776,-0.0826151670005348
-0.033174967493416,-0.294467100529808
-0.044201268277829,-0.237031271846409
-0.0757051766222118,-0.210549190686672
-0.0553599424012468,0.173810684869476
-0.069834235275478,-0.253439315429919
-0.0350798555233278,-0.119790924292957
-0.0381225535578831,-0.29954912464647
-0.0163420221992365,-0.251916068393064
-0.11175043575868,-0.160818888908788
-0.0182639944424336,0.320755858327618
-0.0543076569836479,0.137385467211142
-0.0812356671204723,0.124016584993215
-0.0651836051888031,-0.11981111349834
-0.158816551178202,-0.0547371500860189
-0.13490962014907,-0.135638133260977
0.00852302050408886,-0.252621500642614
-0.100723824135606,0.0559542611729217
0.0468706087188105,0.0887065469536224
-0.0172288548995846,-0.124433362554168
0.0147849822589573,-0.188546686199636
-0.0322727387067342,0.00029624409716407
0.00237482986074358,-0.201848509987252
-0.0272764200810987,-0.243563691813614
-0.130523772815325,-0.0252460783216256
-0.131922680427656,-0.0761310456674927
-0.150808513491254,-0.0115988167488039
-0.134168847347763,-0.05479921602165
-0.0278499480711778,-0.0449828629327788
-0.160234589542963,-0.0420623097612462
-0.102055918725829,-0.0697359027501414
-0.163672934709377,-0.0211819697070831
-0.0307065939885043,0.143185111661415
-0.142461376243731,0.0417929980034815
-0.0946352666981836,0.095007855220324
-0.118976165775355,0.108270906591562
-0.106225980078375,0.261169147932222
-0.0051870276478999,0.189109896452874
-0.0375609354269275,0.19233953668383
-0.126322755613802,-0.115558858525526
-0.144537834719799,-0.0247782746091358
-0.125633383908073,-0.160766488423666
-0.130953418545082,-0.00196144514130658
-0.103061149030041,0.220424991500497
-0.107985440069015,0.201715267603295
-0.15511583975414,0.0380418339782992
-0.158227078279824,0.00640516774298834
-0.0756748129191311,0.202185895790761
-0.101923535735,0.249663490734706
-0.131511720706298,-0.0951184166316088
-0.153465550036844,-0.0854091848751496
0.0398064627612262,0.16161201807908
-0.0184417536964748,-0.0326776123918014
-0.139891023190245,0.0170376392360442
-0.14451297897733,0.0983076031811244
-0.155389123007155,0.0516048966037436
-0.153483875843914,0.0434377986940433
-0.150504257071294,0.105513575939333
-0.131758532641509,0.0604636140003769
-0.045268707476723,0.10946459004962
-0.071708962103509,0.0538747843268841
-0.13710436742068,-0.0603393051406626
-0.0641891385369346,-0.00898357202447495
-0.080596485050822,-0.0389769542168255
-0.0677327652795905,0.299542726384521
-0.130018158492576,0.151524462080923
-0.141674232865533,0.0739443956645323
-0.112658875621973,0.34719233998705
-0.146896421958492,0.157750271626301
-0.112033082080733,0.171605816970079
-0.0641202886709797,0.200829289604307
-0.13945332630243,0.0851188201716539
-0.120889769452822,-0.0545406227253703
-0.151902505661778,0.0378507798729668
-0.0856750191283065,-0.247048259930204
-0.0919587848112792,-0.00485629370368212
-0.116145785560848,0.186682305451972
-0.165244542108954,0.0159013474970363
-0.132078660638901,0.0952356415815343
-0.111798262574576,0.11570080886978
-0.14551829438929,0.0853438218953013
-0.0924346441782428,0.199601978338991
-0.10963436924596,0.102718891192492
0.0213293971354007,0.138880805626587
0.0376719216214472,0.252308856119844
0.0248685367443008,-0.0785731769155753
0.0643170597072136,0.0518563821177479
0.0437484853199953,0.0566783024221875
-0.0107175113919081,0.13494177323347
0.0663068710212888,0.0937882701158997
-0.0445691405503163,0.0357764360544719
-0.0568243062844561,0.177612222101497
0.00109144995830513,0.111313595433401
0.0639241309854065,0.0782222570668409
0.062050162472157,0.0334384721873142
-0.00941766137066407,0.227456289222802
-0.101046242105993,0.259687290762935
-0.0401527574040317,0.240821053361309
0.00336408740701651,0.136849036087427
-0.00387620042532226,0.132095673499295
-0.0645261065628502,0.027535131973613
0.00308228613485894,0.0980187955383605
0.0278421616217092,0.269009339535251
0.0315188453046072,0.270301749667406
0.0476986411382694,0.142303870358556
0.034994886618555,0.0641726137466637
0.0660640001414705,0.0859892034567797
-0.0290655041522166,0.147923389664348
-0.0393540841903551,0.0241053888516633
0.0246990245416697,0.165760136349345
0.0205413080931975,0.150346753597358
-0.0596269736890624,0.0175065379357477
-0.0744396159324263,-0.155092517696814
0.0449683818606958,0.126556248257794
-0.0826603774256012,0.12782495284713
-0.0308165554459848,0.0935290112115043
0.0333176936607667,0.022645334495081
-0.0614084690637314,-0.0186650598919776
0.0367008703674062,0.169130204277153
0.0101370721964528,0.136509437022551
-0.0181460200739146,0.0192224215169977
0.000250347542188003,0.135362450671337
0.0116980241404639,0.258977833194644
-0.0134737910244281,0.047412954306848
-0.0494276848161038,0.108580154838398
0.0407969679033668,0.200752796143399
0.0120579702274647,0.227557322099631
0.0115089085365923,0.235132577483366
-0.0761239178700782,0.229335788239106
-0.0328339729795046,0.225758490696336
0.0531850030094378,0.154952816434445
-0.0186908189854183,0.00273096162157794
0.00084456465779448,0.0644191820143218
-0.0824770199796196,-0.0646189316331964
-0.0647322644898203,0.0910479306331548
-0.111302438539495,-0.0593439690331454
0.0732350093613926,-0.0217457333653823
0.0666720948664271,-0.0573466135445546
0.0456609264601975,0.105420085125663
0.0389559209623228,0.194069141848424
0.027750097284313,0.230526283626061
-0.0502158759283686,0.195877139950262
0.0244811524806534,0.129762793802123
0.0415104954265254,0.0385303598601085
-0.0454867720335378,0.211366974823966
-0.0356920286508089,0.223733060390046
-0.0618927235442582,0.25735770340229
-0.00361880881543112,0.207195965422854
0.0212987401327,0.243254765910524
0.0277409530159357,0.260570441474071
0.0626228044013245,-0.0227303639722434
-0.0154601746834377,0.114811069789341
0.0532912472593295,0.193756270921656
0.0101812812075971,0.108566055082237
-0.0532937195481715,0.0198706005385772
-0.00345114659390272,0.109756773334244
0.0420816030920934,0.139925885369241
-0.00229458210231432,0.0968718776758437
-0.0441512684636481,0.0598439913869087
0.0220284234068578,0.0185932839744904
0.0473452988056552,0.144381974149798
-0.06104386120379,-0.0294200913196698
-0.000418531733380877,0.11512716578738
0.000642881696461822,0.13469096318626
0.0447261305874922,0.17391354627308
-0.0193462753515383,0.105136960088728
0.0282111500390219,0.0837244432858135
0.0637579693458645,0.073976137046311
0.0523682468649527,-0.129639593664882
0.0319551212978474,0.0527359850710252
-0.154148083553504,0.0380274120449878
0.00157980377144146,0.253380376613145
-0.0192108010649285,0.269744130664916
-0.141475085309255,0.0518133213812938
-0.0556600773533311,-0.00870929615130553
-0.0962470322556211,0.0709150524690462
-0.0936717310371847,0.11660297392327
0.00543904696780652,0.169113093394775
0.0123341975164056,0.0752618412365057
0.0130138544941149,0.239129393346199
0.0657227674913004,-0.211164260435158
-0.130035027131192,0.0314163084314607
-0.0714001812645392,-0.03675267136615
-0.0374282912654799,-0.0360758480194448
-0.110578654542756,0.0480567487223004
-0.0659580083444008,0.0256073159927018
-0.0236438248995498,0.222405804742602
-0.109506334809204,-0.0844399866594793
-0.102228939061255,0.232654781307544
0.0547620862580454,-0.0504766486381433
-0.0574026754519517,-0.000828338243034189
-0.0810803939087101,-0.17667378168754
0.0780846592136702,0.00578495154180719
-0.0986102375182269,0.102062743349093
-0.0830909990530461,0.0236892730330145
-0.0969512860021006,0.308230092895064
-0.0659816898211107,0.319276126586399
0.0172781679354898,0.149880391784637
-0.0650401378017573,0.240040670846748
0.0197430671549716,0.159652900220983
-0.0880378277901321,0.011011065928844
-0.0493693066937161,0.336166726241184
-0.105680574412768,0.3082410168687
-0.104420237999908,0.29811195439034
0.0110145260015003,0.159126124231482
-0.0265351410559723,0.10511882453871
0.0487022208363998,0.166598090206538
0.0273631400024421,0.00654854896709963
0.0262599922555057,0.00135806391963721
-0.100615224782994,-0.00382773000746192
0.00117973989310938,0.0206039068224467
0.0500999061421999,0.161313652233859
-0.00486525860430878,0.24763844409734
0.00539478776142253,0.188011215882836
-0.02934959669972,0.228783338070434
0.0383553827896358,0.17790747052308
0.0164093851426816,0.213751269312269
0.0676199448472502,0.16168736320745
0.0294754032978225,0.0503128256192836
0.0701927155916953,0.107210248321929
0.0673599125451294,0.0977251715494319
0.0256957996281564,0.07976335332987
0.0386449654353218,0.121636889293041
-0.0906699964677636,-0.202738813931593
-0.059705891325034,0.0746688281000071
0.0735112941272781,-0.080960754983045
0.044264045849088,0.179375966259153
0.078127860748324,-0.0439826401328394
-0.10414197592393,-0.199209718427766
0.0670362937594134,-0.0693422599216755
-0.0844191474096051,-0.116996961475259
-0.0333203318220583,0.0130960815433527
-0.028527182192346,0.0942171748503792
0.0123000997418538,0.0899892599390811
-0.117718423448433,-0.0344728300461382
0.0312020017630424,0.00522382098810033
-0.0838221094347331,-0.0381578069837317
-0.0197643993351287,-0.0516914698434655
0.077614413163709,-0.0386936878983944
0.0727526589993641,-0.167961985608729
0.0399733162057505,0.216635851771561
-0.136144858700078,-0.0897361538066538
0.0725289061619481,0.0842122619145557
0.00290182097834585,-0.0361353579647802
-0.0517812022552185,0.000133761809451588
-0.143962860341994,-0.0266217077233002
-0.0770284542575374,-0.21372964165708
-0.0783275558799446,-0.287767673537791
0.0517116683774023,-0.161988517461264
-0.00133224498970352,-0.166209570785242
0.0346720124950059,-0.218108037597721
0.0424787334824185,0.117977344833238
0.0785800522378641,0.0213953260593495
-0.128085023265318,0.0800156509961998
-0.154931283121803,0.213706128088611
0.0633921717924648,-0.115941623297358
0.0523390428520743,0.0145362340254916
-0.0159351770050948,0.0767206914828482
-0.0666138839528839,-0.027371951498156
-0.0931145248102249,0.0822490453585367
0.0618991304098261,-0.118727469082813
0.0786704845632665,-0.107802209666829
0.0728808350028572,-0.176004774974048
-0.00722470281870269,-0.168251549445259
-0.147640770006268,-0.0361543104202596
-0.134709699936112,0.0414124768428924
-0.0542974776304521,0.113477665015838
-0.138132187289821,0.00487160832523244
-0.0545036206068429,-0.111550159116177
-0.117854930069542,-0.116746728549063
0.075633716602981,-0.0418412427317334
0.0649362545969376,0.0313139881432988
-0.123440815447445,-0.132281087268401
-0.151072312390373,-0.0245004175860013
0.0488104333371935,-0.0701325153203785
0.0587228132147782,-0.129699684413932
0.0109443451978195,-0.27764165739642
-0.0196284968421463,-0.179445410252668
0.0242159286920975,-0.119753454395153
0.081508414387406,-0.000179278792902746
0.0699464056343791,-0.101093453480303
-0.0552928652233155,-0.0681675809190022
-0.115656583595753,0.0767265122165988
-0.152210742191806,0.0944448984051691
-0.129046754644533,-0.0336340583073775
-0.0647850330284485,-0.117419608009156
-0.0663240735523876,0.0895170124240124
-0.00208170516050816,-0.334989410219725
-0.0817761792438891,-0.263152941899984
0.0061701030431787,-0.222630191889246
-0.138100341797325,-0.00575469844944471
-0.0968468637698232,-0.0312124110960625
-0.0301231162676129,-0.171414389209539
-0.0612807663564696,0.188594994185605
0.048940294702394,-0.1767504949672
-0.0300685995734469,0.130744009813902
-0.095580358159233,-0.0870788110841466
-0.041252313898818,0.0261021170587025
0.0209480347446198,0.107333876197766
0.0715866456365713,0.118691953419485
-0.143869921300026,0.0392180923779778
-0.0505641991919904,0.00345474729031603
0.0399253311160011,-0.0319599910338306
-0.0903740918312065,-0.0526022101069265
-0.1606702538908,-0.000433760485781265
-0.158624674622293,-0.0473259627135671
-0.161688420871727,0.147422806998673
-0.134667163474146,-0.0125557947253356
-0.150716300322707,-0.0425490594553608
-0.0335194945378558,0.106891494803205
-0.12979752367411,0.185175390527557
-0.118958864539708,-0.0314185921463222
0.0770489904439429,0.105108955522268
-0.119399394249819,-0.0470032325495527
-0.120414197403472,-0.064114248166305
-0.146878871992097,0.0789359022304501
-0.158464040882239,0.1662448713103
-0.0598155883534788,0.268041439702228
-0.00964601518851374,0.268831118841947
-0.0923268384646686,0.217189462758945
-0.128792072532004,0.208200981428521
0.0624161527552913,0.0989333474623806
-0.119818398216192,-0.103583164987404
-0.10144643849176,-0.127025372811998
-0.105529372581496,0.208730056963305
-0.152505099849149,0.162342717512206
-0.136648472588859,0.07364790917314
-0.113572626207563,0.0307367155531355
-0.0728645878453051,0.137732420140981
0.0718423998997096,-0.112965174507243
-0.117930606864226,-0.0102560559560487
-0.11352779548646,-0.183090215621459
0.0307125928321723,-0.12477279381402
0.00307566454609186,-0.0216395999676997
-0.0315662699313767,-0.0595689774679031
-0.0321614600576719,0.119994847863426
0.0381488847403854,-0.101683011707967
0.0343553946064105,-0.0836451352580558
-0.0871148790726809,-0.124675529021269
0.00179672657905826,0.00276784703977385
0.0644819464755766,-0.176984002128648
-0.0173670573774277,0.104414619498011
0.0105665695471523,0.13434911149962
0.0231221849128481,-0.175330044514168
0.0453417583019217,-0.0323801203901972
0.0610429346993467,0.102279553572062
0.0631744981438093,-0.138144391990854
-0.0274693029290811,-0.234000448236556
-0.0315152052481887,0.151160571897309
-0.0161885381012682,-0.0664846010531614
-0.12355162467172,-0.0460020872245962
0.00701523338434573,-0.25327743755424
-0.12449361004726,0.0517907233561587
-0.0333038960349977,0.093710597480588
-0.142513245209019,-0.0670935752233763
-0.111886596884499,0.0350602611434758
0.0745524304088994,0.012001980321875
-0.0221379056015134,-0.0767160358043673
-0.139707806574106,-0.103367403000259
-0.0419880822370073,-0.18699799069612
